datetime,symbol,open,high,low,close,volume
2010-07-23 09:15:00,NSE:INDIAVIX,18.9,19.719999,17.139999,19.24,0.0
2010-07-26 09:15:00,NSE:INDIAVIX,19.24,20.049999,18.620001,19.969999,0.0
2010-07-27 09:15:00,NSE:INDIAVIX,19.969999,20.16,18.959999,19.219999,0.0
2010-07-28 09:15:00,NSE:INDIAVIX,19.219999,19.809999,17.959999,19.52,0.0
2010-07-29 09:15:00,NSE:INDIAVIX,19.52,19.65,18.33,18.33,0.0
2010-07-30 09:15:00,NSE:INDIAVIX,18.33,19.23,16.25,18.940001,0.0
2010-08-02 09:15:00,NSE:INDIAVIX,18.940001,19.26,17.92,17.99,0.0
2010-08-03 09:15:00,NSE:INDIAVIX,17.99,18.26,16.780001,17.549999,0.0
2010-08-04 09:15:00,NSE:INDIAVIX,17.549999,17.639999,16.74,17.040001,0.0
2010-08-05 09:15:00,NSE:INDIAVIX,17.040001,17.719999,15.83,17.709999,0.0
2010-08-06 09:15:00,NSE:INDIAVIX,17.709999,17.709999,16.629999,17.370001,0.0
2010-08-09 09:15:00,NSE:INDIAVIX,17.370001,17.92,16.870001,17.0,0.0
2010-08-10 09:15:00,NSE:INDIAVIX,17.0,17.75,16.370001,17.33,0.0
2010-08-11 09:15:00,NSE:INDIAVIX,17.33,18.110001,16.389999,18.110001,0.0
2010-08-12 09:15:00,NSE:INDIAVIX,18.110001,18.709999,16.74,18.0,0.0
2010-08-13 09:15:00,NSE:INDIAVIX,18.0,18.0,15.87,16.74,0.0
2010-08-16 09:15:00,NSE:INDIAVIX,16.74,18.32,15.8,18.110001,0.0
2010-08-17 09:15:00,NSE:INDIAVIX,18.110001,18.110001,16.25,17.629999,0.0
2010-08-18 09:15:00,NSE:INDIAVIX,17.629999,17.76,15.42,16.4,0.0
2010-08-19 09:15:00,NSE:INDIAVIX,16.4,17.02,15.47,16.530001,0.0
2010-08-20 09:15:00,NSE:INDIAVIX,16.530001,16.870001,15.29,16.700001,0.0
2010-08-23 09:15:00,NSE:INDIAVIX,16.700001,17.299999,15.44,17.139999,0.0
2010-08-24 09:15:00,NSE:INDIAVIX,17.139999,17.799999,15.58,16.99,0.0
2010-08-25 09:15:00,NSE:INDIAVIX,16.99,19.35,15.4,18.92,0.0
2010-08-26 09:15:00,NSE:INDIAVIX,18.92,18.92,16.9,17.09,0.0
2010-08-27 09:15:00,NSE:INDIAVIX,17.09,19.629999,15.28,19.629999,0.0
2010-08-30 09:15:00,NSE:INDIAVIX,19.629999,19.629999,16.6,18.360001,0.0
