datetime,symbol,open,high,low,close,volume
2020-01-01 09:15:00,NSE:NIFTY,12204.45,12222.2,12184.55,12190.85,0.0
2020-01-01 10:15:00,NSE:NIFTY,12190.65,12200.45,12169.8,12183.3,0.0
2020-01-01 11:15:00,NSE:NIFTY,12183.4,12189.1,12172.55,12187.3,0.0
2020-01-01 12:15:00,NSE:NIFTY,12187.35,12193.15,12165.3,12175.25,0.0
2020-01-01 13:15:00,NSE:NIFTY,12175.35,12197.75,12171.75,12182.15,0.0
2020-01-01 14:15:00,NSE:NIFTY,12182.05,12188.45,12169.5,12182.45,0.0
2020-01-01 15:15:00,NSE:NIFTY,12182.3,12191.95,12177.3,12187.4,0.0
2020-01-02 09:15:00,NSE:NIFTY,12200.2,12230.95,12195.25,12220.1,0.0
2020-01-02 10:15:00,NSE:NIFTY,12219.6,12236.35,12218.6,12228.4,0.0
2020-01-02 11:15:00,NSE:NIFTY,12228.45,12257.55,12228.05,12256.85,0.0
2020-01-02 12:15:00,NSE:NIFTY,12256.05,12270.3,12250.5,12258.65,0.0
2020-01-02 13:15:00,NSE:NIFTY,12258.45,12268.75,12253.3,12262.85,0.0
2020-01-02 14:15:00,NSE:NIFTY,12262.7,12285.65,12262.7,12284.05,0.0
2020-01-02 15:15:00,NSE:NIFTY,12283.55,12289.9,12278.7,12282.35,0.0
2020-01-03 09:15:00,NSE:NIFTY,12263.5,12263.55,12228.0,12254.55,0.0
2020-01-03 10:15:00,NSE:NIFTY,12254.7,12265.6,12235.4,12243.5,0.0
2020-01-03 11:15:00,NSE:NIFTY,12243.45,12249.05,12217.15,12222.7,0.0
2020-01-03 12:15:00,NSE:NIFTY,12222.9,12240.05,12213.8,12237.0,0.0
2020-01-03 13:15:00,NSE:NIFTY,12236.6,12237.05,12214.05,12214.2,0.0
2020-01-03 14:15:00,NSE:NIFTY,12214.55,12234.05,12191.35,12227.0,0.0
2020-01-03 15:15:00,NSE:NIFTY,12226.6,12232.7,12222.2,12222.2,0.0
2020-01-06 09:15:00,NSE:NIFTY,12176.95,12179.1,12062.85,12087.1,0.0
2020-01-06 10:15:00,NSE:NIFTY,12086.8,12098.45,12069.05,12071.25,0.0
2020-01-06 11:15:00,NSE:NIFTY,12070.7,12071.45,12015.1,12022.9,0.0
2020-01-06 12:15:00,NSE:NIFTY,12022.1,12037.8,12007.95,12019.8,0.0
2020-01-06 13:15:00,NSE:NIFTY,12019.05,12025.45,11991.15,11991.4,0.0
2020-01-06 14:15:00,NSE:NIFTY,11991.45,12013.5,11974.2,11994.35,0.0
2020-01-06 15:15:00,NSE:NIFTY,11994.5,12000.55,11988.1,11988.1,0.0
2020-01-07 09:15:00,NSE:NIFTY,12083.8,12152.15,12073.0,12131.25,0.0
2020-01-07 10:15:00,NSE:NIFTY,12130.8,12131.7,12055.7,12063.3,0.0
2020-01-07 11:15:00,NSE:NIFTY,12063.1,12095.1,12053.35,12078.7,0.0
2020-01-07 12:15:00,NSE:NIFTY,12078.6,12087.55,12031.9,12035.1,0.0
2020-01-07 13:15:00,NSE:NIFTY,12034.0,12052.7,12005.35,12039.35,0.0
2020-01-07 14:15:00,NSE:NIFTY,12039.9,12058.95,12027.05,12055.4,0.0
2020-01-07 15:15:00,NSE:NIFTY,12055.15,12065.9,12053.9,12060.65,0.0
2020-01-08 09:15:00,NSE:NIFTY,11951.75,12044.95,11929.6,11995.65,0.0
2020-01-08 10:15:00,NSE:NIFTY,11996.05,12021.1,11962.85,11965.05,0.0
2020-01-08 11:15:00,NSE:NIFTY,11964.55,11972.45,11951.25,11959.8,0.0
2020-01-08 12:15:00,NSE:NIFTY,11959.55,12011.5,11954.5,11991.3,0.0
2020-01-08 13:15:00,NSE:NIFTY,11991.1,12029.75,11981.05,12007.55,0.0
2020-01-08 14:15:00,NSE:NIFTY,12007.35,12036.55,11990.4,12023.5,0.0
2020-01-08 15:15:00,NSE:NIFTY,12023.75,12031.95,12019.8,12021.05,0.0
2020-01-09 09:15:00,NSE:NIFTY,12132.55,12177.0,12132.55,12157.0,0.0
2020-01-09 10:15:00,NSE:NIFTY,12156.35,12187.3,12156.35,12178.55,0.0
2020-01-09 11:15:00,NSE:NIFTY,12177.8,12192.6,12170.95,12189.8,0.0
2020-01-09 12:15:00,NSE:NIFTY,12189.9,12208.65,12181.05,12207.1,0.0
2020-01-09 13:15:00,NSE:NIFTY,12206.55,12217.9,12185.75,12195.05,0.0
2020-01-09 14:15:00,NSE:NIFTY,12195.1,12224.05,12189.8,12218.1,0.0
2020-01-09 15:15:00,NSE:NIFTY,12217.8,12220.2,12211.6,12216.3,0.0
2020-01-10 09:15:00,NSE:NIFTY,12272.55,12272.55,12230.85,12266.65,0.0
2020-01-10 10:15:00,NSE:NIFTY,12267.15,12289.15,12264.5,12286.25,0.0
2020-01-10 11:15:00,NSE:NIFTY,12286.15,12311.2,12285.1,12299.45,0.0
2020-01-10 12:15:00,NSE:NIFTY,12300.1,12309.3,12278.5,12287.45,0.0
2020-01-10 13:15:00,NSE:NIFTY,12287.7,12292.5,12230.15,12237.55,0.0
2020-01-10 14:15:00,NSE:NIFTY,12237.65,12264.85,12213.2,12258.95,0.0
2020-01-10 15:15:00,NSE:NIFTY,12258.85,12259.45,12252.5,12256.45,0.0
2020-01-13 09:15:00,NSE:NIFTY,12298.45,12337.75,12285.8,12317.15,0.0
2020-01-13 10:15:00,NSE:NIFTY,12317.9,12334.95,12316.6,12330.7,0.0
2020-01-13 11:15:00,NSE:NIFTY,12330.65,12335.75,12318.2,12328.15,0.0
2020-01-13 12:15:00,NSE:NIFTY,12328.0,12335.55,12308.4,12310.5,0.0
2020-01-13 13:15:00,NSE:NIFTY,12310.1,12321.2,12296.0,12300.95,0.0
2020-01-13 14:15:00,NSE:NIFTY,12300.9,12336.15,12296.95,12330.7,0.0
2020-01-13 15:15:00,NSE:NIFTY,12331.0,12336.1,12326.25,12329.85,0.0
2020-01-14 09:15:00,NSE:NIFTY,12333.75,12349.75,12308.7,12336.6,0.0
2020-01-14 10:15:00,NSE:NIFTY,12336.75,12346.3,12319.4,12333.55,0.0
2020-01-14 11:15:00,NSE:NIFTY,12333.85,12346.6,12326.0,12345.4,0.0
2020-01-14 12:15:00,NSE:NIFTY,12345.7,12348.75,12331.7,12338.2,0.0
2020-01-14 13:15:00,NSE:NIFTY,12337.75,12339.75,12322.4,12327.85,0.0
2020-01-14 14:15:00,NSE:NIFTY,12327.95,12374.25,12325.35,12361.55,0.0
2020-01-14 15:15:00,NSE:NIFTY,12361.6,12364.5,12356.2,12360.05,0.0
2020-01-15 09:15:00,NSE:NIFTY,12350.3,12350.3,12290.0,12292.85,0.0
2020-01-15 10:15:00,NSE:NIFTY,12292.65,12307.75,12291.35,12303.85,0.0
2020-01-15 11:15:00,NSE:NIFTY,12303.9,12311.6,12291.4,12292.2,0.0
2020-01-15 12:15:00,NSE:NIFTY,12292.3,12303.05,12284.4,12299.05,0.0
2020-01-15 13:15:00,NSE:NIFTY,12298.95,12306.5,12278.75,12294.65,0.0
2020-01-15 14:15:00,NSE:NIFTY,12294.6,12349.1,12291.2,12348.8,0.0
2020-01-15 15:15:00,NSE:NIFTY,12348.65,12355.15,12338.5,12340.35,0.0
2020-01-16 09:15:00,NSE:NIFTY,12351.85,12389.05,12345.1,12371.4,0.0
2020-01-16 10:15:00,NSE:NIFTY,12371.3,12373.05,12315.8,12321.4,0.0
2020-01-16 11:15:00,NSE:NIFTY,12322.1,12339.2,12319.65,12330.65,0.0
2020-01-16 12:15:00,NSE:NIFTY,12331.3,12356.45,12321.65,12354.9,0.0
2020-01-16 13:15:00,NSE:NIFTY,12354.55,12368.05,12345.3,12364.4,0.0
2020-01-16 14:15:00,NSE:NIFTY,12364.2,12367.7,12344.35,12360.2,0.0
2020-01-16 15:15:00,NSE:NIFTY,12360.25,12361.8,12350.0,12354.35,0.0
2020-01-17 09:15:00,NSE:NIFTY,12333.15,12382.3,12321.4,12377.95,0.0
2020-01-17 10:15:00,NSE:NIFTY,12377.65,12385.45,12362.5,12368.85,0.0
2020-01-17 11:15:00,NSE:NIFTY,12368.35,12369.0,12336.6,12345.4,0.0
2020-01-17 12:15:00,NSE:NIFTY,12345.95,12367.35,12341.7,12364.25,0.0
2020-01-17 13:15:00,NSE:NIFTY,12363.95,12365.65,12355.25,12361.6,0.0
2020-01-17 14:15:00,NSE:NIFTY,12361.9,12370.35,12345.75,12350.9,0.0
2020-01-17 15:15:00,NSE:NIFTY,12350.7,12355.65,12344.65,12347.55,0.0
2020-01-20 09:15:00,NSE:NIFTY,12427.95,12427.95,12302.55,12311.0,0.0
2020-01-20 10:15:00,NSE:NIFTY,12311.05,12320.65,12277.2,12290.35,0.0
2020-01-20 11:15:00,NSE:NIFTY,12290.05,12301.1,12285.35,12295.6,0.0
2020-01-20 12:15:00,NSE:NIFTY,12295.5,12299.05,12246.65,12246.75,0.0
2020-01-20 13:15:00,NSE:NIFTY,12247.85,12280.75,12246.0,12256.8,0.0
2020-01-20 14:15:00,NSE:NIFTY,12257.85,12257.85,12217.0,12223.7,0.0
2020-01-20 15:15:00,NSE:NIFTY,12223.65,12233.25,12216.9,12231.4,0.0
2020-01-21 09:15:00,NSE:NIFTY,12184.35,12230.05,12162.45,12205.5,0.0
2020-01-21 10:15:00,NSE:NIFTY,12205.6,12205.6,12168.2,12189.6,0.0
2020-01-21 11:15:00,NSE:NIFTY,12189.1,12210.0,12176.05,12199.55,0.0
2020-01-21 12:15:00,NSE:NIFTY,12199.5,12201.95,12180.55,12198.0,0.0
2020-01-21 13:15:00,NSE:NIFTY,12197.75,12199.0,12176.1,12182.35,0.0
2020-01-21 14:15:00,NSE:NIFTY,12182.05,12200.65,12162.3,12167.45,0.0
2020-01-21 15:15:00,NSE:NIFTY,12167.7,12173.65,12162.75,12170.25,0.0
2020-01-22 09:15:00,NSE:NIFTY,12220.9,12225.05,12171.15,12171.15,0.0
2020-01-22 10:15:00,NSE:NIFTY,12170.75,12175.25,12125.5,12133.65,0.0
2020-01-22 11:15:00,NSE:NIFTY,12133.55,12141.55,12119.15,12120.95,0.0
2020-01-22 12:15:00,NSE:NIFTY,12120.25,12143.5,12119.95,12135.0,0.0
2020-01-22 13:15:00,NSE:NIFTY,12135.2,12141.2,12095.6,12108.25,0.0
2020-01-22 14:15:00,NSE:NIFTY,12107.75,12123.7,12087.9,12106.9,0.0
2020-01-22 15:15:00,NSE:NIFTY,12107.2,12113.3,12097.3,12110.35,0.0
