datetime,symbol,open,high,low,close,volume
2023-01-02 09:15:00,NSE:NIFTY,18133.65,18153.2,18112.15,18113.1,12758586.0
2023-01-02 09:20:00,NSE:NIFTY,18115.75,18139.2,18096.6,18131.0,8923685.0
2023-01-02 09:25:00,NSE:NIFTY,18130.05,18132.95,18091.35,18101.85,9860544.0
2023-01-02 09:30:00,NSE:NIFTY,18101.9,18128.7,18086.5,18122.85,8230548.0
2023-01-02 09:35:00,NSE:NIFTY,18121.2,18146.65,18112.4,18146.65,4482518.0
2023-01-02 09:40:00,NSE:NIFTY,18146.0,18150.3,18135.0,18150.2,4201002.0
2023-01-02 09:45:00,NSE:NIFTY,18149.35,18167.45,18140.35,18163.35,3126766.0
2023-01-02 09:50:00,NSE:NIFTY,18164.25,18167.65,18156.85,18165.3,2062286.0
2023-01-02 09:55:00,NSE:NIFTY,18164.95,18171.95,18158.45,18160.3,3249534.0
2023-01-02 10:00:00,NSE:NIFTY,18160.35,18166.9,18154.7,18162.9,2271677.0
2023-01-02 10:05:00,NSE:NIFTY,18163.75,18173.85,18159.5,18166.1,3121637.0
2023-01-02 10:10:00,NSE:NIFTY,18166.4,18170.15,18160.3,18162.9,7217888.0
2023-01-02 10:15:00,NSE:NIFTY,18159.4,18165.3,18156.1,18162.55,5123575.0
2023-01-02 10:20:00,NSE:NIFTY,18163.15,18171.95,18163.15,18165.2,2893723.0
2023-01-02 10:25:00,NSE:NIFTY,18165.0,18169.7,18155.4,18156.75,2590029.0
2023-01-02 10:30:00,NSE:NIFTY,18157.35,18171.95,18157.35,18165.5,1781260.0
2023-01-02 10:35:00,NSE:NIFTY,18163.95,18189.9,18162.85,18188.8,2403189.0
2023-01-02 10:40:00,NSE:NIFTY,18188.65,18189.3,18182.25,18183.75,1598606.0
2023-01-02 10:45:00,NSE:NIFTY,18184.15,18187.35,18170.5,18175.4,1895794.0
2023-01-02 10:50:00,NSE:NIFTY,18175.65,18180.8,18170.6,18180.6,1868618.0
2023-01-02 10:55:00,NSE:NIFTY,18180.3,18183.95,18177.05,18181.0,2190217.0
2023-01-02 11:00:00,NSE:NIFTY,18181.1,18194.5,18179.3,18192.3,1939804.0
2023-01-02 11:05:00,NSE:NIFTY,18190.75,18199.35,18190.65,18196.45,2441686.0
2023-01-02 11:10:00,NSE:NIFTY,18196.35,18199.8,18183.9,18186.5,2370160.0
2023-01-02 11:15:00,NSE:NIFTY,18186.1,18191.5,18183.45,18190.85,4386584.0
2023-01-02 11:20:00,NSE:NIFTY,18191.15,18192.45,18183.6,18183.7,3399479.0
2023-01-02 11:25:00,NSE:NIFTY,18184.55,18188.75,18177.15,18183.95,6332013.0
2023-01-02 11:30:00,NSE:NIFTY,18183.85,18186.35,18174.1,18174.85,2994131.0
2023-01-02 11:35:00,NSE:NIFTY,18175.15,18181.85,18172.25,18180.25,2392882.0
2023-01-02 11:40:00,NSE:NIFTY,18180.5,18189.05,18179.3,18186.4,1916828.0
2023-01-02 11:45:00,NSE:NIFTY,18186.6,18187.7,18181.25,18181.7,2008714.0
2023-01-02 11:50:00,NSE:NIFTY,18182.05,18183.65,18171.25,18172.75,1593187.0
2023-01-02 11:55:00,NSE:NIFTY,18173.55,18176.55,18170.5,18173.1,1995151.0
