datetime,symbol,open,high,low,close,volume
2021-01-01 09:15:00,NSE:NIFTY,13997.9,14028.9,13991.35,14023.95,0.0
2021-01-01 09:45:00,NSE:NIFTY,14025.05,14033.85,14016.3,14025.25,0.0
2021-01-01 10:15:00,NSE:NIFTY,14024.6,14036.45,14017.6,14028.9,0.0
2021-01-01 10:45:00,NSE:NIFTY,14028.35,14037.25,14023.6,14029.35,0.0
2021-01-01 11:15:00,NSE:NIFTY,14028.9,14034.25,14018.6,14019.55,0.0
2021-01-01 11:45:00,NSE:NIFTY,14019.0,14025.95,14004.95,14023.05,0.0
2021-01-01 12:15:00,NSE:NIFTY,14022.7,14039.05,14015.95,14038.0,0.0
2021-01-01 12:45:00,NSE:NIFTY,14037.7,14040.25,14027.2,14031.6,0.0
2021-01-01 13:15:00,NSE:NIFTY,14030.35,14039.3,14017.8,14025.8,0.0
2021-01-01 13:45:00,NSE:NIFTY,14025.1,14043.45,14022.25,14043.45,0.0
2021-01-01 14:15:00,NSE:NIFTY,14042.5,14049.85,14036.7,14045.6,0.0
2021-01-01 14:45:00,NSE:NIFTY,14044.25,14046.2,14013.75,14015.0,0.0
2021-01-01 15:15:00,NSE:NIFTY,14016.15,14028.8,14001.6,14014.8,0.0
2021-01-04 09:15:00,NSE:NIFTY,14105.55,14114.15,14080.15,14093.8,0.0
2021-01-04 09:45:00,NSE:NIFTY,14093.4,14107.35,14080.0,14086.55,0.0
2021-01-04 10:15:00,NSE:NIFTY,14086.95,14095.25,14081.85,14086.6,0.0
2021-01-04 10:45:00,NSE:NIFTY,14086.75,14090.0,13953.75,14017.8,0.0
2021-01-04 11:15:00,NSE:NIFTY,14017.65,14060.9,14004.75,14056.1,0.0
2021-01-04 11:45:00,NSE:NIFTY,14056.35,14064.5,14030.9,14060.7,0.0
2021-01-04 12:15:00,NSE:NIFTY,14061.05,14078.15,14048.55,14075.15,0.0
2021-01-04 12:45:00,NSE:NIFTY,14075.9,14088.6,14068.05,14085.5,0.0
